Country Name,Country Code,Indicator Name,2008,2009,2010,2011,2012,2013,2014,2015,2016
Seychelles,SYC,Consolidated foreign claims of BIS reporting banks to GDP (%),148.468,202.614,198.562,223.678,298.822,251.803,271.275,269.014,235.701
Seychelles,SYC,"Consumer price index (2010=100, average)",77.7688,102.464,100,102.559,109.852,114.618,116.206,120.903,119.676
Seychelles,SYC,"Consumer price index (2010=100, December)",102.509,99.9071,100.293,105.821,111.956,115.784,116.39,120.072,119.793
Seychelles,SYC,Corporate bond average maturity (years),,,,,,,,,
Seychelles,SYC,Corporate bond issuance volume to GDP (%),,,,,,,,,
Seychelles,SYC,Credit card (% age 15+),,,,,,,,,
Seychelles,SYC,Credit to government and state-owned enterprises to GDP (%),28.6931,17.4329,19.7991,16.6646,18.1476,19.3498,19.2707,20.217,22.3522
Seychelles,SYC,Debit card (% age 15+),,,,,,,,,
Seychelles,SYC,Deposit money bank assets to deposit money bank assets and central bank assets (%),80.4002,81.9299,81.3216,81.1742,81.9572,83.7857,85.6219,87.0593,88.2072
Seychelles,SYC,Deposit money banks'' assets to GDP (%),51.001,42.492,40.5526,40.3577,37.4319,38.5001,41.2655,44.4744,46.4725
Seychelles,SYC,Depositing/withdrawing at least once in a typical month (% age 15+),,,,,,,,,
Seychelles,SYC,Domestic credit to private sector (% of GDP),27.8765,20.0748,24.446,22.2456,21.449,21.3065,25.1588,25.3204,26.937
Seychelles,SYC,Electronic payments used to make payments (% age 15+),,,,,,,,,
Seychelles,SYC,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),948.92,1354.18,1198.8,1344.65,1587.2,1300.69,1213.58,1202.43,1269.53
Seychelles,SYC,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),90.3152,104.403,106.662,125.404,71.2037,68.8373,51.5117,33.1717,19.0179
Seychelles,SYC,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),858.605,1249.77,1092.14,1219.25,1516,1192.88,1127,1134.92,1242.47
Seychelles,SYC,Financial system deposits to GDP (%),50.8283,50.0729,53.7429,53.9434,47.8686,48.2343,57.0982,61.8873,62.5565
Seychelles,SYC,Firms identifying access to finance as a major constraint (%),,,,,,,,,
Seychelles,SYC,Firms not needing a loan (%),,,,,,,,,
Seychelles,SYC,Firms using banks to finance investments (%),,,,,,,,,
Seychelles,SYC,Firms using banks to finance working capital (%),,,,,,,,,
Seychelles,SYC,Firms whose recent loan application was rejected (%),,,,,,,,,
Seychelles,SYC,Firms with a bank loan or line of credit (%),,,,,,,,,
Seychelles,SYC,Firms with a checking or savings account (%),,,,,,,,,
Seychelles,SYC,Foreign bank assets among total bank assets (%),65,61,63,67,65,,,,
Seychelles,SYC,Foreign banks among total banks (%),40,40,40,40,40,40,,,
Seychelles,SYC,GDP at market prices (constant 2005 US$),,,,,,,,,
Seychelles,SYC,GDP at market prices (current US$),970000000,850000000,970000000,1100000000,1100000000,1300000000,1300000000,1400000000,1400000000
Seychelles,SYC,GDP per capita (constant 2005 US$),10645.1,10486.2,10804.7,11967.4,12000,12489.3,12850.5,13187.6,13598.3
Seychelles,SYC,GDP per capita (current US$),,,,,,,,,
Seychelles,SYC,Global leasing volume to GDP (%),,,,,,,,,
Seychelles,SYC,Gross National Income (current US$),880000000,790000000,920000000,990000000,1000000000,1300000000,1300000000,1300000000,1300000000
Seychelles,SYC,Gross portfolio debt assets to GDP (%),,,,,22.1496,12.5235,10.9719,6.81937,9.72881
Seychelles,SYC,Gross portfolio debt liabilities to GDP (%),,,,,16.4112,13.2435,13.1043,13.006,12.0134
Seychelles,SYC,Gross portfolio equity assets to GDP (%),,,,,94.0962,76.4508,76.9717,76.4633,74.9947
Seychelles,SYC,Gross portfolio equity liabilities to GDP (%),,,,,4.68982,5.19474,3.57469,2.67994,4.33896
Seychelles,SYC,H-statistic,,,,,,,,,
Seychelles,SYC,Insurance company assets to GDP (%),,,,,,,,,
Seychelles,SYC,International debt issues to GDP (%),18.0405,27.8356,20.4561,16.0827,15.6511,12.5969,12.5639,12.3564,11.8151
Seychelles,SYC,Investments financed by banks (%),,,,,,,,,
Seychelles,SYC,Investments financed by equity or stock sales (%),,,,,,,,,
Seychelles,SYC,Lerner index,,,,,,,,,
Seychelles,SYC,Life insurance premium volume to GDP (%),,0.364636,0.435065,0.39031,0.342079,0.37136,0.321033,,
Seychelles,SYC,Liquid assets to deposits and short term funding (%),61.0122,46.6671,53.4294,71.1756,61.6178,59.7767,44.7475,44.7286,40.4627
Seychelles,SYC,Liquid liabilities in millions USD (2000 constant),373.433,577.243,598.852,537.524,544.923,727.437,786.255,857.477,917.381
Seychelles,SYC,Liquid liabilities to GDP (%),56.0167,54.1833,58.3522,58.6915,52.2312,52.5912,61.8636,66.9211,67.6909
Seychelles,SYC,Loan from a financial institution in the past year (% age 15+),,,,,,,,,
Seychelles,SYC,Loan from a private lender in the past year (% age 15+),,,,,,,,,
Seychelles,SYC,Loan from an employer in the past year (% age 15+),,,,,,,,,
Seychelles,SYC,Loan from family or friends in the past year (% age 15+),,,,,,,,,
Seychelles,SYC,Loan in the past year (% age 15+),,,,,,,,,
Seychelles,SYC,Loan through store credit in the past year (% age 15+),,,,,,,,,
Seychelles,SYC,Loans from nonresident banks (amounts outstanding) to GDP (%),23.78,27.1419,20.5168,15.8562,14.8995,11.9768,11.8802,11.7547,11.8403
Seychelles,SYC,Loans from nonresident banks (net) to GDP (%),,,,-2.81472,,,,,
Seychelles,SYC,Loans requiring collateral (%),,,,,,,,,
Seychelles,SYC,Market capitalization excluding top 10 companies to total market capitalization (%),,,,,,,,,
Seychelles,SYC,Mobile phone used to pay bills (% age 15+),,,,,,,,,
Seychelles,SYC,Mobile phone used to send money (% age 15+),,,,,,,,,
Seychelles,SYC,Mutual fund assets to GDP (%),,,,,,,,,
Seychelles,SYC,Nonbank financial institutions’ assets to GDP (%),2.99361,2.55046,2.9319,3.5661,3.44386,2.7184,2.42976,2.76042,3.46466
Seychelles,SYC,Nonfinancial corporate bonds to total bonds and notes outstanding (%),,,,,,,,,
Seychelles,SYC,Non-life insurance premium volume to GDP (%),,1.26974,1.5186,1.41863,1.57903,1.58608,1.49595,,
Seychelles,SYC,"Number of listed companies per 1,000,000 people",,,,,,11.1174,21.8917,32.1134,84.4978
Seychelles,SYC,Outstanding domestic private debt securities to GDP (%),,,,,,,,,
Seychelles,SYC,Outstanding domestic public debt securities to GDP (%),,,,,,,,,
Seychelles,SYC,Outstanding international private debt securities to GDP (%),,,,,,,,,
Seychelles,SYC,Outstanding international public debt securities to GDP (%),18.0405,27.8356,20.4561,16.0827,15.6511,12.5969,12.5639,12.3564,11.8151
Seychelles,SYC,Pension fund assets to GDP (%),,,,,,,,,
Seychelles,SYC,"Population, total",86956,87298,89770,87441,88303,89949,91359,93419,94677
Seychelles,SYC,Private credit by deposit money banks and other financial institutions to GDP (%),25.9732,24.7179,25.007,26.257,24.2777,23.2056,24.9311,27.6584,29.0659
Seychelles,SYC,Private credit by deposit money banks to GDP (%),23.0005,22.1792,22.0856,22.8845,21.0169,20.5004,22.5617,24.951,25.6012
Seychelles,SYC,Provisions to nonperforming loans (%),58.9,33.8,31.4,33.8249,29.456,38.7763,43.9027,40.7871,36.6672
Seychelles,SYC,Remittance inflows to GDP (%),0.326904,1.90271,1.79156,2.37017,1.66768,0.969386,1.12218,1.33936,1.54896
Seychelles,SYC,Saved any money in the past year (% age 15+),,,,,,,,,
Seychelles,SYC,Saved at a financial institution in the past year (% age 15+),,,,,,,,,
Seychelles,SYC,Saved using a savings club in the past year (% age 15+),,,,,,,,,
Seychelles,SYC,Small firms with a bank loan or line of credit (%),,,,,,,,,
Seychelles,SYC,Stock market capitalization to GDP (%),,,,,,,,,
Seychelles,SYC,"Stock market return (%, year-on-year)",,,,,,,,,
Seychelles,SYC,Stock market total value traded to GDP (%),,,,,,,11.7313,,
Seychelles,SYC,Stock market turnover ratio (%),,,,,,,,,
Seychelles,SYC,Stock price volatility,,,,,,,,,
Seychelles,SYC,Syndicated loan average maturity (years),,,,,,,,,
Seychelles,SYC,Syndicated loan issuance volume to GDP (%),,,,,,,,,
Seychelles,SYC,Total factoring volume to GDP (%),,,,,,,,,
Seychelles,SYC,Value of collateral needed for a loan (% of the loan amount),,,,,,,,,
Seychelles,SYC,Value traded excluding top 10 traded companies to total value traded (%),,,,,,,,,
Seychelles,SYC,Working capital financed by banks (%),,,,,,,,,
Sierra Leone,SLE,5-bank asset concentration,82.3545,87.2371,96.7086,94.8864,94.951,100,,,
Sierra Leone,SLE,Account at a formal financial institution (% age 15+),,,,15.3418,,,14.1488,,
Sierra Leone,SLE,Account used for business purposes (% age 15+),,,,4.05344,,,,,
Sierra Leone,SLE,Account used to receive government payments (% age 15+),,,,3.933,,,,,
Sierra Leone,SLE,Account used to receive remittances (% age 15+),,,,6.83518,,,5.28965,,
Sierra Leone,SLE,Account used to receive wages (% age 15+),,,,8.45322,,,4.16049,,
Sierra Leone,SLE,"ATMs per 100,000 adults",0.291341,0.397417,0.386752,0.377019,0.367074,,,,
Sierra Leone,SLE,"Bank accounts per 1,000 adults",84.9535,101.302,169.547,138.286,158.066,,,,
Sierra Leone,SLE,"Bank branches per 100,000 adults",2.03939,2.46966,2.59677,2.66606,2.6744,,,,
Sierra Leone,SLE,Bank capital to total assets (%),18.7,18.8,17.54,14.01,12.54,13.55,12.01,12.32,
Sierra Leone,SLE,Bank concentration (%),60.969,66.2463,72.0289,71.4564,68.3984,69.8861,100,91.212,
Sierra Leone,SLE,Bank cost to income ratio (%),80.0565,77.479,68.1529,69.1053,68.1345,75.8541,63.9411,,
Sierra Leone,SLE,Bank credit to bank deposits (%),39.273,45.6719,47.916,47.3361,43.2131,36.8934,32.0064,29.1892,27.7307
Sierra Leone,SLE,Bank deposits to GDP (%),11.5388,13.2963,14.1271,14.4626,13.9626,12.9641,14.5573,17.7992,18.2676
Sierra Leone,SLE,Bank lending-deposit spread,13.42,12.55,11.67,10.61,10.61,12.0667,13.6592,13.92,13.85
Sierra Leone,SLE,Bank net interest margin (%),12.2178,8.24438,11.165,13.1142,13.1649,11.2112,6.10684,7.81366,2.46501
Sierra Leone,SLE,Bank noninterest income to total income (%),44.8911,50.3754,45.1159,38.9153,39.1025,41.4871,55.2315,,
Sierra Leone,SLE,Bank non-performing loans to gross loans (%),17.9,10.6,15.61,15.08,14.74,22.42,33.44,31.73,
Sierra Leone,SLE,Bank overhead costs to total assets (%),12.4024,9.14738,9.50815,10.4075,10.0173,9.52337,5.58874,7.51481,2.70998
Sierra Leone,SLE,Bank regulatory capital to risk-weighted assets (%),43.4,34,30.74,26.97,27.68,30.12,30.21,33.98,
Sierra Leone,SLE,"Bank return on assets (%, after tax)",0.823952,0.409125,2.61451,2.6918,2.60208,-1.0172,1.55383,2.65652,0.59362
Sierra Leone,SLE,"Bank return on assets (%, before tax)",1.35253,1.01059,3.43629,3.6557,3.53079,0.082152,2.26049,3.81154,0.596193
Sierra Leone,SLE,"Bank return on equity (%, after tax)",4.91419,2.62436,18.8725,21.1311,19.9033,-8.67449,14.621,20.3255,4.23089
Sierra Leone,SLE,"Bank return on equity (%, before tax)",8.06673,6.48251,24.8045,28.6978,27.007,0.700579,21.2704,29.1627,4.24924
Sierra Leone,SLE,Bank Z-score,5.12961,4.41785,4.69953,4.44903,4.85676,2.61643,4.0223,4.95897,4.26882
Sierra Leone,SLE,"Banking crisis dummy (1=banking crisis, 0=none)",0,0,0,0,,,,,
Sierra Leone,SLE,Boone indicator,-0.277018,-0.155099,-0.155373,-0.181446,-0.142822,-0.133195,-0.101587,,
Sierra Leone,SLE,Central bank assets to GDP (%),2.42419,3.03824,4.37393,3.75468,1.70456,1.73431,3.50729,5.0704,6.20055
Sierra Leone,SLE,Checks used to make payments (% age 15+),,,,4.53292,,,,,
Sierra Leone,SLE,Consolidated foreign claims of BIS reporting banks to GDP (%),2.51435,4.84928,4.96504,4.28214,3.77886,6.39538,8.90253,8.90919,11.4815
Sierra Leone,SLE,"Consumer price index (2010=100, average)",86.8056,93.2892,100,106.788,113.824,120.105,125.684,134.097,148.691
Sierra Leone,SLE,"Consumer price index (2010=100, December)",88.6458,95.3299,102.387,109.175,115.955,122.188,127.83,138.542,162.665
Sierra Leone,SLE,Corporate bond average maturity (years),,,,,,,,,
Sierra Leone,SLE,Corporate bond issuance volume to GDP (%),,,,,,,,,
Sierra Leone,SLE,Credit card (% age 15+),,,,2.15491,,,0.648934,,
Sierra Leone,SLE,Credit to government and state-owned enterprises to GDP (%),5.72204,5.16496,5.25565,4.88661,5.54801,6.69163,8.19,10.0386,9.94808
Sierra Leone,SLE,Debit card (% age 15+),,,,4.01203,,,5.18649,,
Sierra Leone,SLE,Deposit money bank assets to deposit money bank assets and central bank assets (%),78.774,78.5074,72.3586,75.4188,86.5258,85.7516,77.2641,74.1837,70.0286
Sierra Leone,SLE,Deposit money banks'' assets to GDP (%),8.99667,11.098,11.4499,11.5199,10.946,10.4377,11.9189,14.5699,14.4877
Sierra Leone,SLE,Depositing/withdrawing at least once in a typical month (% age 15+),,,,14.9276,,,,,
Sierra Leone,SLE,Domestic credit to private sector (% of GDP),5.57482,8.2245,7.82382,7.66665,6.21905,4.76931,4.88916,5.38625,5.82483
Sierra Leone,SLE,Electronic payments used to make payments (% age 15+),,,,1.09356,,,9.04405,,
Sierra Leone,SLE,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),59.4949,46.8169,60.5977,65.3244,59.5923,57.5681,42.3112,38.491,35.2949
Sierra Leone,SLE,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),19.0245,21.7472,30.2988,32.1923,35.5578,27.1296,21.7813,17.8397,21.4501
Sierra Leone,SLE,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),40.4704,25.0697,30.2988,33.1322,24.0345,30.4194,20.3927,20.7813,13.8447
Sierra Leone,SLE,Financial system deposits to GDP (%),11.5388,13.2963,14.1271,14.4626,13.9626,12.9641,14.5573,17.7992,18.2676
Sierra Leone,SLE,Firms identifying access to finance as a major constraint (%),,34.6,,,,,,,
Sierra Leone,SLE,Firms not needing a loan (%),,23.5,,,,,,,
Sierra Leone,SLE,Firms using banks to finance investments (%),,6.9,,,,,,,
Sierra Leone,SLE,Firms using banks to finance working capital (%),,24.7,,,,,,,
Sierra Leone,SLE,Firms whose recent loan application was rejected (%),,,,,,,,,
Sierra Leone,SLE,Firms with a bank loan or line of credit (%),,17.4,,,,,,,
Sierra Leone,SLE,Firms with a checking or savings account (%),,67.8,,,,,,,
Sierra Leone,SLE,Foreign bank assets among total bank assets (%),,,,,,,,,
Sierra Leone,SLE,Foreign banks among total banks (%),,,,,,,,,
Sierra Leone,SLE,GDP at market prices (constant 2005 US$),,,,,,,,,
Sierra Leone,SLE,GDP at market prices (current US$),2500000000,2500000000,2600000000,2900000000,3800000000,4900000000,5000000000,4200000000,3600000000
Sierra Leone,SLE,GDP per capita (constant 2005 US$),384.661,387.811,399.154,414.543,466.581,550.546,562.86,437.169,453.664
Sierra Leone,SLE,GDP per capita (current US$),,,,,,,,,
Sierra Leone,SLE,Global leasing volume to GDP (%),,,,,,,,,
Sierra Leone,SLE,Gross National Income (current US$),2700000000,2700000000,2600000000,2900000000,3900000000,4900000000,4900000000,4200000000,3200000000
Sierra Leone,SLE,Gross portfolio debt assets to GDP (%),,,1.05573,1.35632,0.619857,0.540925,0.280033,0.785015,
Sierra Leone,SLE,Gross portfolio debt liabilities to GDP (%),0.06189,0.71224,0.078042,8.06665,0.41034,0.314849,,,
Sierra Leone,SLE,Gross portfolio equity assets to GDP (%),,,,,,,4.80E-07,,
Sierra Leone,SLE,Gross portfolio equity liabilities to GDP (%),,,0.006403,0.026166,,,,,
Sierra Leone,SLE,H-statistic,,,0.352,0.46,0.477,0.492,0.493,,
Sierra Leone,SLE,Insurance company assets to GDP (%),,,,,,,,,
Sierra Leone,SLE,International debt issues to GDP (%),,,,,,,,,
Sierra Leone,SLE,Investments financed by banks (%),,3.7,,,,,,,
Sierra Leone,SLE,Investments financed by equity or stock sales (%),,5.2,,,,,,,
Sierra Leone,SLE,Lerner index,0.143579,0.128068,0.310452,0.263794,0.281051,0.27945,,,
Sierra Leone,SLE,Life insurance premium volume to GDP (%),0.018769,0.038032,0.05921,0.084561,0.081228,,,,
Sierra Leone,SLE,Liquid assets to deposits and short term funding (%),66.741,54.5745,56.6615,55.7169,51.6117,47.468,50.6316,46.1382,55.9009
Sierra Leone,SLE,Liquid liabilities in millions USD (2000 constant),452.786,443.549,532.759,603.395,737.569,806.323,872.143,849.948,769.14
Sierra Leone,SLE,Liquid liabilities to GDP (%),16.3851,18.2911,19.2671,19.5079,18.5376,16.7467,18.4939,22.8463,23.3222
Sierra Leone,SLE,Loan from a financial institution in the past year (% age 15+),,,,6.14507,,,4.00707,,
Sierra Leone,SLE,Loan from a private lender in the past year (% age 15+),,,,5.41927,,,6.53118,,
Sierra Leone,SLE,Loan from an employer in the past year (% age 15+),,,,5.04955,,,,,
Sierra Leone,SLE,Loan from family or friends in the past year (% age 15+),,,,43.22,,,42.8362,,
Sierra Leone,SLE,Loan in the past year (% age 15+),,,,49.0979,,,57.5574,,
Sierra Leone,SLE,Loan through store credit in the past year (% age 15+),,,,1.64388,,,2.60948,,
Sierra Leone,SLE,Loans from nonresident banks (amounts outstanding) to GDP (%),2.3148,2.73027,7.17566,3.41835,8.21681,13.4904,,,
Sierra Leone,SLE,Loans from nonresident banks (net) to GDP (%),,,,,,,,,
Sierra Leone,SLE,Loans requiring collateral (%),,83.4,,,,,,,
Sierra Leone,SLE,Market capitalization excluding top 10 companies to total market capitalization (%),,,,,,,,,
Sierra Leone,SLE,Mobile phone used to pay bills (% age 15+),,,,0.719651,,,0.267226,,
Sierra Leone,SLE,Mobile phone used to send money (% age 15+),,,,1.44971,,,1.79297,,
Sierra Leone,SLE,Mutual fund assets to GDP (%),,,,,,,,,
Sierra Leone,SLE,Nonbank financial institutions’ assets to GDP (%),,,,,,,,,
Sierra Leone,SLE,Nonfinancial corporate bonds to total bonds and notes outstanding (%),,,,,,,,,
Sierra Leone,SLE,Non-life insurance premium volume to GDP (%),0.32886,0.338976,0.295259,0.369998,0.258856,,,,
Sierra Leone,SLE,"Number of listed companies per 1,000,000 people",,,,,,,,,
Sierra Leone,SLE,Outstanding domestic private debt securities to GDP (%),,,,,,,,,
Sierra Leone,SLE,Outstanding domestic public debt securities to GDP (%),,,,,,,,,
Sierra Leone,SLE,Outstanding international private debt securities to GDP (%),,,,,,,,,
Sierra Leone,SLE,Outstanding international public debt securities to GDP (%),,,,,,,,,
Sierra Leone,SLE,Pension fund assets to GDP (%),,,,,,,,,
Sierra Leone,SLE,"Population, total",6200000,6300000,6500000,6600000,6800000,6900000,7100000,7200000,7400000
Sierra Leone,SLE,Private credit by deposit money banks and other financial institutions to GDP (%),4.53163,6.07268,6.76914,6.84602,6.03369,4.7829,4.65926,5.19545,5.06573
Sierra Leone,SLE,Private credit by deposit money banks to GDP (%),4.53163,6.07268,6.76914,6.84602,6.03369,4.7829,4.65926,5.19545,5.06573
Sierra Leone,SLE,Provisions to nonperforming loans (%),32,37.9,39.51,49.39,63.71,40.26,52.12,57.39,
Sierra Leone,SLE,Remittance inflows to GDP (%),0.901177,1.46281,1.71521,1.99866,1.69743,1.41577,1.24483,1.14166,1.31696
Sierra Leone,SLE,Saved any money in the past year (% age 15+),,,,32.6145,,,65.4036,,
Sierra Leone,SLE,Saved at a financial institution in the past year (% age 15+),,,,14.4905,,,10.943,,
Sierra Leone,SLE,Saved using a savings club in the past year (% age 15+),,,,10.3673,,,39.2687,,
Sierra Leone,SLE,Small firms with a bank loan or line of credit (%),,14.4,,,,,,,
Sierra Leone,SLE,Stock market capitalization to GDP (%),,,,,,,,,
Sierra Leone,SLE,"Stock market return (%, year-on-year)",,,,,,,,,
Sierra Leone,SLE,Stock market total value traded to GDP (%),,,,,,,,,
Sierra Leone,SLE,Stock market turnover ratio (%),,,,,,,,,
Sierra Leone,SLE,Stock price volatility,,,,,,,,,
Sierra Leone,SLE,Syndicated loan average maturity (years),,,,,,,,,
Sierra Leone,SLE,Syndicated loan issuance volume to GDP (%),,,,,,,,,
Sierra Leone,SLE,Total factoring volume to GDP (%),,,,,,,,,
Sierra Leone,SLE,Value of collateral needed for a loan (% of the loan amount),,62.8,,,,,,,
Sierra Leone,SLE,Value traded excluding top 10 traded companies to total value traded (%),,,,,,,,,
Sierra Leone,SLE,Working capital financed by banks (%),,9.2,,,,,,,
Singapore,SGP,5-bank asset concentration,97.9893,96.4704,96.5713,97.0407,97.158,94.3692,94.5142,94.0893,93.4478
Singapore,SGP,Account at a formal financial institution (% age 15+),,,,98.2219,,,96.3526,,
Singapore,SGP,Account used for business purposes (% age 15+),,,,3.93441,,,,,
Singapore,SGP,Account used to receive government payments (% age 15+),,,,48.4855,,,25.7225,,
Singapore,SGP,Account used to receive remittances (% age 15+),,,,9.65573,,,7.2935,,
Singapore,SGP,Account used to receive wages (% age 15+),,,,52.4985,,,39.6921,,
Singapore,SGP,"ATMs per 100,000 adults",52.3826,54.8152,61.5051,61.9954,61.3908,60.2713,59.5026,60.0823,57.6912
Singapore,SGP,"Bank accounts per 1,000 adults",2069.4,2071.13,2123.22,2159.44,2182.99,2220.16,2252.19,2259.69,2277.39
Singapore,SGP,"Bank branches per 100,000 adults",10.3048,10.2413,10.223,9.96479,9.76929,9.43742,9.31969,9.25824,8.984
Singapore,SGP,Bank capital to total assets (%),7.2,9.2,8.96767,8.32237,8.92159,8.21692,8.41271,9.00075,9.22995
Singapore,SGP,Bank concentration (%),94.0925,88.7845,89.6809,89.9116,89.9136,86.6517,87.5371,87.2397,86.1468
Singapore,SGP,Bank cost to income ratio (%),33.1848,36.9577,36.8145,39.6796,36.8349,38.6016,40.7005,,
Singapore,SGP,Bank credit to bank deposits (%),84.1011,81.3877,79.7238,84.7282,90.3605,97.5653,104.292,106.456,105.342
Singapore,SGP,Bank deposits to GDP (%),110.901,118.528,113.988,115.981,120.396,120.754,121.54,118.438,122.637
Singapore,SGP,Bank lending-deposit spread,4.96083,5.0875,5.17417,5.21167,5.24417,5.24,5.21,5.17,5.16
Singapore,SGP,Bank net interest margin (%),2.22668,1.93548,1.77077,1.60793,1.65331,1.59353,1.51557,1.41735,1.38574
Singapore,SGP,Bank noninterest income to total income (%),30.1631,34.4446,40.8826,37.2208,40.878,34.7202,34.4761,,
Singapore,SGP,Bank non-performing loans to gross loans (%),1.4,2,1.40635,1.06046,1.04263,0.866942,0.756533,0.924063,1.22253
Singapore,SGP,Bank overhead costs to total assets (%),0.93656,0.965933,0.96452,0.895186,0.932212,0.848473,0.836681,0.854721,0.873519
Singapore,SGP,Bank regulatory capital to risk-weighted assets (%),14.7,17.3,18.584,16.0466,18.0597,16.3863,15.9241,15.8607,16.465
Singapore,SGP,"Bank return on assets (%, after tax)",1.28434,1.04794,1.28956,1.05709,1.26649,1.06331,0.959181,0.932755,0.866308
Singapore,SGP,"Bank return on assets (%, before tax)",1.44124,1.19188,1.45268,1.19162,1.43142,1.21152,1.10424,1.08308,1.00497
Singapore,SGP,"Bank return on equity (%, after tax)",12.9156,9.87175,11.2994,9.63855,11.7921,10.5419,10.1501,9.68706,8.83102
Singapore,SGP,"Bank return on equity (%, before tax)",14.4934,11.2277,12.7287,10.8652,13.3278,12.0113,11.6851,11.2483,10.2446
Singapore,SGP,Bank Z-score,22.9292,25.251,26.2836,23.6488,25.1094,21.2923,21.59,21.7739,22.1261
Singapore,SGP,"Banking crisis dummy (1=banking crisis, 0=none)",0,0,0,0,,,,,
Singapore,SGP,Boone indicator,-0.019653,-0.014,-0.02078,-0.017982,-0.018209,-0.018138,-0.017461,,
Singapore,SGP,Central bank assets to GDP (%),2.49113,2.53673,2.31681,2.07899,1.9184,1.84622,1.79469,1.82695,2.0398
Singapore,SGP,Checks used to make payments (% age 15+),,,,12.8851,,,,,
Singapore,SGP,Consolidated foreign claims of BIS reporting banks to GDP (%),126.812,134.247,136.413,127.203,134.879,147.746,139.557,133.322,143.196
Singapore,SGP,"Consumer price index (2010=100, average)",96.6772,97.2542,100,105.248,110.064,112.66,113.815,113.22,112.617
Singapore,SGP,"Consumer price index (2010=100, December)",97.8182,97.3025,101.768,107.401,112.045,113.724,113.638,112.91,113.095
Singapore,SGP,Corporate bond average maturity (years),3.18107,6.36968,6.3568,5.55397,7.13709,5.2157,5.25068,6.6017,6.48857
Singapore,SGP,Corporate bond issuance volume to GDP (%),1.15108,2.00429,3.92704,2.84633,5.25855,2.87579,3.58306,3.10436,2.31652
Singapore,SGP,Credit card (% age 15+),,,,37.3498,,,35.4198,,
Singapore,SGP,Credit to government and state-owned enterprises to GDP (%),24.5224,29.0572,26.3223,26.3708,27.2342,25.9461,27.6229,27.6033,27.8684
Singapore,SGP,Debit card (% age 15+),,,,28.6293,,,89.4218,,
Singapore,SGP,Deposit money bank assets to deposit money bank assets and central bank assets (%),97.9128,97.9766,98.0545,98.349,98.6002,98.7318,98.8419,98.8207,98.7155
Singapore,SGP,Deposit money banks'' assets to GDP (%),116.861,122.836,116.77,123.847,135.129,143.736,153.177,153.09,156.756
Singapore,SGP,Depositing/withdrawing at least once in a typical month (% age 15+),,,,92.2708,,,,,
Singapore,SGP,Domestic credit to private sector (% of GDP),98.57,97.7393,96.2176,105.988,114.689,125.338,129.492,123.994,127.427
Singapore,SGP,Electronic payments used to make payments (% age 15+),,,,41.4985,,,85.4362,,
Singapore,SGP,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),219.848,184.429,159.578,131.87,132.024,121.504,114.738,131.807,134.507
Singapore,SGP,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),196.09,161.427,137.816,114.071,110.109,101.938,94.363,102.722,104.769
Singapore,SGP,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),23.7588,23.0017,21.7617,17.7992,21.9151,19.5418,20.3526,29.0524,29.6771
Singapore,SGP,Financial system deposits to GDP (%),114.639,121.922,116.791,118.643,123.415,124.009,124.821,121.847,126.056
Singapore,SGP,Firms identifying access to finance as a major constraint (%),,,,,,,,,
Singapore,SGP,Firms not needing a loan (%),,,,,,,,,
Singapore,SGP,Firms using banks to finance investments (%),,,,,,,,,
Singapore,SGP,Firms using banks to finance working capital (%),,,,,,,,,
Singapore,SGP,Firms whose recent loan application was rejected (%),,,,,,,,,
Singapore,SGP,Firms with a bank loan or line of credit (%),,,,,,,,,
Singapore,SGP,Firms with a checking or savings account (%),,,,,,,,,
Singapore,SGP,Foreign bank assets among total bank assets (%),3,7,6,,,,,,
Singapore,SGP,Foreign banks among total banks (%),57,55,50,55,55,55,,,
Singapore,SGP,GDP at market prices (constant 2005 US$),,,,,,,,,
Singapore,SGP,GDP at market prices (current US$),1.9E+11,1.9E+11,2.4E+11,2.8E+11,2.9E+11,3E+11,3.1E+11,3E+11,3.1E+11
Singapore,SGP,GDP per capita (constant 2005 US$),42650.1,41133.3,46569.7,48505.3,49262.3,50948.4,52244.4,52785.3,53353.8
Singapore,SGP,GDP per capita (current US$),,,,,,,,,
Singapore,SGP,Global leasing volume to GDP (%),,,,,,,,,
Singapore,SGP,Gross National Income (current US$),1.8E+11,1.8E+11,2.4E+11,2.7E+11,2.8E+11,2.9E+11,3E+11,2.9E+11,2.9E+11
Singapore,SGP,Gross portfolio debt assets to GDP (%),98.776,133.396,123.879,110.174,129.991,146.794,154.159,160.132,170.714
Singapore,SGP,Gross portfolio debt liabilities to GDP (%),6.00851,6.36938,7.19607,5.63347,7.71107,10.4813,11.2534,9.89694,10.5794
